"skPersona","medicion","factorExpPersonas","factorExpHogares","factorExpViviendas","skVivienda","skHogar","skBarrio","codigoComuna","Edad","Sexo","anios_en_barrio","vida_en_barrio","vive_arriendo","valor_arriendo","vivia_en_otro_pais","vivia_en_otro_municipio","vivia_en_otro_barrio","Estrato","posee_gas","posee_aseo","total_cuartos","cuartos_dormir","posee_sanitario","cantidad_personas_hogar","personas_cuarto","hacinamiento","posee_energia","posee_acueducto","posee_alcantarillado","paredes_material","pisos_material","servicios","material_vivienda","barrio_anterior","codigoBarrioComuna","Cod_comuna","cod_barrio","nombreBarrio","zona","Sector","nombreComuna","migrante_en_arriendo","tipo_persona"
"2024_19407",2024,"114.333333333333","144.39590443686","144.122866894198","2024_6586","2024_6586_1",NA,80,5,1,5,1,1,"1140000",0,0,0,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19408",2024,"236.666666666667","144.39590443686","144.122866894198","2024_6586","2024_6586_1",NA,80,3,0,3,1,1,"1140000",0,0,0,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19409",2024,"79.5217391304348","144.39590443686","144.122866894198","2024_6586","2024_6586_1",NA,80,74,1,20,0.27027027027027,1,"1140000",0,1,0,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19410",2024,"73.7692307692308","144.39590443686","144.122866894198","2024_6587","2024_6587_1",NA,80,66,0,16,0.242424242424242,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19411",2024,"88.375","144.39590443686","144.122866894198","2024_6587","2024_6587_1",NA,80,67,1,16,0.238805970149254,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19412",2024,"139.647058823529","144.39590443686","144.122866894198","2024_6587","2024_6587_1",NA,80,42,1,16,0.380952380952381,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19413",2024,"73.7692307692308","144.39590443686","144.122866894198","2024_6588","2024_6588_1",NA,80,68,0,40,0.588235294117647,0,"-88",0,1,1,2,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_805",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19414",2024,"88.375","144.39590443686","144.122866894198","2024_6588","2024_6588_1",NA,80,67,1,67,1,0,"-88",0,0,0,2,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19415",2024,"139.647058823529","144.39590443686","144.122866894198","2024_6588","2024_6588_1",NA,80,41,1,41,1,0,"-88",0,0,0,2,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19416",2024,"134.285714285714","144.39590443686","144.122866894198","2024_6588","2024_6588_1",NA,80,20,1,20,1,0,"-88",0,0,0,2,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19417",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6589","2024_6589_1",NA,80,33,1,33,1,0,"-88",0,0,0,2,1,1,4,2,4,NA,NA,NA,1,0,0,NA,NA,7,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19418",2024,"116.571428571429","144.39590443686","144.122866894198","2024_6589","2024_6589_1",NA,80,16,1,16,1,0,"-88",0,0,0,2,1,1,4,2,4,NA,NA,NA,1,0,0,NA,NA,7,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19419",2024,"93.625","144.39590443686","144.122866894198","2024_6589","2024_6589_1",NA,80,13,1,13,1,0,"-88",0,0,0,2,1,1,4,2,4,NA,NA,NA,1,0,0,NA,NA,7,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19420",2024,"88.375","144.39590443686","144.122866894198","2024_6590","2024_6590_1",NA,80,69,1,6,0.0869565217391304,0,"-88",0,1,1,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1511",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19421",2024,"83.1818181818182","144.39590443686","144.122866894198","2024_6591","2024_6591_1",NA,80,62,0,1,0.0161290322580645,0,"-88",0,1,0,3,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19422",2024,"88.375","144.39590443686","144.122866894198","2024_6591","2024_6591_1",NA,80,66,1,1,0.0151515151515152,0,"-88",0,1,0,3,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19423",2024,"164.454545454545","144.39590443686","144.122866894198","2024_6591","2024_6591_1",NA,80,33,0,1,0.0303030303030303,0,"-88",0,1,0,3,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19424",2024,"146.25","144.39590443686","144.122866894198","2024_6592","2024_6592_1",NA,80,27,1,7,0.259259259259259,1,"820000",0,1,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19425",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6592","2024_6592_1",NA,80,30,1,7,0.233333333333333,1,"820000",0,1,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19426",2024,"175","144.39590443686","144.122866894198","2024_6592","2024_6592_1",NA,80,8,1,7,0.875,1,"820000",0,1,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19427",2024,"118.305555555556","144.39590443686","144.122866894198","2024_6593","2024_6593_1",NA,80,50,1,25,0.5,0,"-88",0,0,1,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_708",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19428",2024,"148.291666666667","144.39590443686","144.122866894198","2024_6593","2024_6593_1",NA,80,45,0,5,0.111111111111111,0,"-88",0,0,1,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_708",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19429",2024,"120.555555555556","144.39590443686","144.122866894198","2024_6593","2024_6593_1",NA,80,25,0,25,1,0,"-88",0,0,0,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19430",2024,"117.333333333333","144.39590443686","144.122866894198","2024_6593","2024_6593_1",NA,80,24,0,24,1,0,"-88",0,0,0,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19431",2024,"95.974358974359","144.39590443686","144.122866894198","2024_6594","2024_6594_1",NA,80,61,1,61,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19432",2024,"164.454545454545","144.39590443686","144.122866894198","2024_6594","2024_6594_1",NA,80,33,0,33,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19433",2024,"153.363636363636","144.39590443686","144.122866894198","2024_6595","2024_6595_1",NA,80,36,1,36,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19434",2024,"171.08","144.39590443686","144.122866894198","2024_6595","2024_6595_1",NA,80,42,0,30,0.714285714285714,0,"-88",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1510",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19435",2024,"83.1818181818182","144.39590443686","144.122866894198","2024_6596","2024_6596_1",NA,80,64,0,3,0.046875,0,"-88",0,1,0,2,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19436",2024,"133.875","144.39590443686","144.122866894198","2024_6596","2024_6596_1",NA,80,55,1,3,0.0545454545454545,0,"-88",0,1,0,2,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19437",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6596","2024_6596_1",NA,80,33,1,3,0.0909090909090909,0,"-88",0,1,0,2,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19438",2024,"148.6","144.39590443686","144.122866894198","2024_6596","2024_6596_1",NA,80,9,0,3,0.333333333333333,0,"-88",0,1,0,2,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19439",2024,"133.875","144.39590443686","144.122866894198","2024_6597","2024_6597_1",NA,80,57,1,16,0.280701754385965,1,"1e+05",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19440",2024,"127.538461538462","144.39590443686","144.122866894198","2024_6598","2024_6598_1",NA,80,52,0,3,0.0576923076923077,1,"550000",0,0,1,2,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_603",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19441",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6598","2024_6598_1",NA,80,32,1,3,0.09375,1,"550000",0,0,1,2,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_602",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19442",2024,"134.111111111111","144.39590443686","144.122866894198","2024_6599","2024_6599_1",NA,80,71,0,71,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19443",2024,"88.375","144.39590443686","144.122866894198","2024_6599","2024_6599_1",NA,80,65,1,65,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19444",2024,"134.111111111111","144.39590443686","144.122866894198","2024_6600","2024_6600_1",NA,80,71,0,71,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19445",2024,"118.305555555556","144.39590443686","144.122866894198","2024_6600","2024_6600_1",NA,80,51,1,51,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19446",2024,"198.4","144.39590443686","144.122866894198","2024_6600","2024_6600_1",NA,80,22,0,22,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19447",2024,"105.375","144.39590443686","144.122866894198","2024_6600","2024_6600_1",NA,80,17,1,17,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19448",2024,"164.454545454545","144.39590443686","144.122866894198","2024_6601","2024_6601_1",NA,80,30,0,15,0.5,1,"580000",0,1,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19449",2024,"127.588235294118","144.39590443686","144.122866894198","2024_6601","2024_6601_1",NA,80,46,1,46,1,1,"580000",0,0,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19450",2024,"692","144.39590443686","144.122866894198","2024_6601","2024_6601_1",NA,80,1,0,1,1,1,"580000",0,0,0,2,1,1,3,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19451",2024,"127.588235294118","144.39590443686","144.122866894198","2024_6602","2024_6602_1",NA,80,47,1,47,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19452",2024,"109.25","144.39590443686","144.122866894198","2024_6602","2024_6602_1",NA,80,18,1,18,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19453",2024,"217.090909090909","144.39590443686","144.122866894198","2024_6603","2024_6603_1",NA,80,39,0,0,0,1,"550000",0,1,1,2,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_7080",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19454",2024,"223.8","144.39590443686","144.122866894198","2024_6603","2024_6603_1",NA,80,25,1,0,0,1,"550000",0,1,1,2,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_7080",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19455",2024,"127.588235294118","144.39590443686","144.122866894198","2024_6604","2024_6604_1",NA,80,47,1,0,0,1,"650000",0,1,0,2,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19456",2024,"146.25","144.39590443686","144.122866894198","2024_6604","2024_6604_1",NA,80,27,1,0,0,1,"650000",0,1,0,2,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19457",2024,"100.714285714286","144.39590443686","144.122866894198","2024_6604","2024_6604_1",NA,80,10,1,0,0,1,"650000",0,1,0,2,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19458",2024,"95.974358974359","144.39590443686","144.122866894198","2024_6605","2024_6605_1",NA,80,62,1,62,1,1,"5e+05",0,0,0,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19459",2024,"133.875","144.39590443686","144.122866894198","2024_6605","2024_6605_1",NA,80,55,1,55,1,1,"5e+05",0,0,0,3,1,1,4,2,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19460",2024,"48.3846153846154","144.39590443686","144.122866894198","2024_6606","2024_6606_1",NA,80,85,0,85,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19461",2024,"98.2727272727273","144.39590443686","144.122866894198","2024_6606","2024_6606_1",NA,80,77,1,77,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19462",2024,"143.130434782609","144.39590443686","144.122866894198","2024_6606","2024_6606_1",NA,80,56,0,56,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19463",2024,"123","144.39590443686","144.122866894198","2024_6606","2024_6606_1",NA,80,26,0,26,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19464",2024,"148.291666666667","144.39590443686","144.122866894198","2024_6607","2024_6607_1",NA,80,45,0,7,0.155555555555556,1,"750000",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19465",2024,"139.647058823529","144.39590443686","144.122866894198","2024_6607","2024_6607_1",NA,80,44,1,7,0.159090909090909,1,"750000",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19466",2024,"109.428571428571","144.39590443686","144.122866894198","2024_6607","2024_6607_1",NA,80,14,1,7,0.5,1,"750000",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19467",2024,"79.5217391304348","144.39590443686","144.122866894198","2024_6608","2024_6608_1",NA,80,71,1,18,0.253521126760563,1,"950000",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19468",2024,"139.647058823529","144.39590443686","144.122866894198","2024_6608","2024_6608_1",NA,80,43,1,18,0.418604651162791,1,"950000",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19469",2024,"161.571428571429","144.39590443686","144.122866894198","2024_6608","2024_6608_1",NA,80,28,0,18,0.642857142857143,1,"950000",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19470",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6608","2024_6608_1",NA,80,30,1,5,0.166666666666667,1,"950000",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19471",2024,"219","144.39590443686","144.122866894198","2024_6608","2024_6608_1",NA,80,2,1,1,0.5,1,"950000",0,0,1,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1507",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19472",2024,"79.5217391304348","144.39590443686","144.122866894198","2024_6609","2024_6609_1",NA,80,73,1,5,0.0684931506849315,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19473",2024,"127.588235294118","144.39590443686","144.122866894198","2024_6609","2024_6609_1",NA,80,45,1,5,0.111111111111111,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19474",2024,"109.25","144.39590443686","144.122866894198","2024_6609","2024_6609_1",NA,80,18,1,5,0.277777777777778,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19475",2024,"116.571428571429","144.39590443686","144.122866894198","2024_6609","2024_6609_1",NA,80,16,1,5,0.3125,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19476",2024,"83.1818181818182","144.39590443686","144.122866894198","2024_6610","2024_6610_1",NA,80,64,0,64,1,0,"-88",0,0,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19477",2024,"118.305555555556","144.39590443686","144.122866894198","2024_6611","2024_6611_1",NA,80,52,1,52,1,0,"-88",0,0,0,3,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19478",2024,"198.4","144.39590443686","144.122866894198","2024_6611","2024_6611_1",NA,80,22,0,22,1,0,"-88",0,0,0,3,0,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,10,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19479",2024,"95.974358974359","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,61,1,23,0.377049180327869,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19480",2024,"73.7692307692308","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,66,0,23,0.348484848484849,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19481",2024,"171.08","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,42,0,23,0.547619047619048,0,"-88",0,1,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19482",2024,"162.914285714286","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,34,1,34,1,0,"-88",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19483",2024,"100.666666666667","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,19,1,19,1,0,"-88",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19484",2024,"105.375","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,17,1,17,1,0,"-88",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19485",2024,"102","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,11,1,11,1,0,"-88",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19486",2024,"128","144.39590443686","144.122866894198","2024_6612","2024_6612_1",NA,80,12,0,12,1,0,"-88",0,0,0,3,1,1,5,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Persona local"
"2024_19487",2024,"48.3846153846154","144.39590443686","144.122866894198","2024_6613","2024_6613_1",NA,80,86,0,24,0.27906976744186,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19488",2024,"102.555555555556","144.39590443686","144.122866894198","2024_6613","2024_6613_1",NA,80,86,1,24,0.27906976744186,0,"-88",0,1,0,3,1,1,4,3,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19489",2024,"127.538461538462","144.39590443686","144.122866894198","2024_6614","2024_6614_1",NA,80,53,0,40,0.754716981132076,0,"-88",0,1,0,3,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19490",2024,"133.875","144.39590443686","144.122866894198","2024_6614","2024_6614_1",NA,80,58,1,40,0.689655172413793,0,"-88",0,1,0,3,1,1,2,1,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19491",2024,"127.538461538462","144.39590443686","144.122866894198","2024_6615","2024_6615_1",NA,80,52,0,22,0.423076923076923,0,"-88",0,1,1,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1610",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19492",2024,"127.588235294118","144.39590443686","144.122866894198","2024_6615","2024_6615_1",NA,80,48,1,22,0.458333333333333,0,"-88",0,1,1,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1610",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19493",2024,"161.571428571429","144.39590443686","144.122866894198","2024_6615","2024_6615_1",NA,80,28,0,22,0.785714285714286,0,"-88",0,0,1,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1610",NA,NA,NA,NA,NA,NA,NA,0,"Nuevo en el barrio"
"2024_19494",2024,"95.974358974359","144.39590443686","144.122866894198","2024_6615","2024_6615_1",NA,80,63,1,22,0.349206349206349,0,"-88",0,1,1,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_1610",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19495",2024,"123","144.39590443686","144.122866894198","2024_6615","2024_6615_1",NA,80,26,0,2,0.0769230769230769,0,"-88",0,1,0,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
"2024_19496",2024,"133.875","144.39590443686","144.122866894198","2024_6616","2024_6616_1",NA,80,56,1,20,0.357142857142857,0,"-88",0,1,0,3,1,1,5,4,6,NA,NA,NA,1,1,1,NA,NA,11,NA,"2024_-88",NA,NA,NA,NA,NA,NA,NA,0,"Migrante Interregional"
