"","codigoComuna","descripcionSexo","key","FEP_barrio"
"39063",13,"Hombre","1308_0_1_2007",19.0714285714286
"39064",13,"Hombre","1308_0_1_2008",13
"39065",13,"Hombre","1308_0_1_2009",28.1111111111111
"39066",13,"Hombre","1308_0_1_2010",60.25
"39067",13,"Hombre","1308_0_1_2011",19.6666666666667
"39068",13,"Hombre","1308_0_1_2012",23.8
"39069",13,"Hombre","1308_0_1_2013",59
"39070",13,"Hombre","1308_0_1_2014",47.6
"39071",13,"Hombre","1308_0_1_2015",33.7142857142857
"39072",13,"Hombre","1308_0_1_2016",80.3333333333333
"39073",13,"Hombre","1308_0_1_2017",239
"39074",13,"Hombre","1308_0_1_2018",54.2
"39075",13,"Hombre","1308_0_1_2019",136.5
"39076",13,"Hombre","1308_0_2_2005",11.0909090909091
"39077",13,"Hombre","1308_0_2_2006",19.6153846153846
"39078",13,"Hombre","1308_0_2_2007",17.7333333333333
"39079",13,"Hombre","1308_0_2_2008",54
"39080",13,"Hombre","1308_0_2_2009",20.6923076923077
"39081",13,"Hombre","1308_0_2_2010",25.0909090909091
"39082",13,"Hombre","1308_0_2_2011",24.8181818181818
"39083",13,"Hombre","1308_0_2_2012",21.3076923076923
"39084",13,"Hombre","1308_0_2_2013",45.3333333333333
"39085",13,"Hombre","1308_0_2_2014",24.5454545454545
"39086",13,"Hombre","1308_0_2_2015",53.4
"39087",13,"Hombre","1308_0_2_2016",133.5
"39088",13,"Hombre","1308_0_2_2017",37.4285714285714
"39089",13,"Hombre","1308_0_2_2018",72.5
"39090",13,"Hombre","1308_0_2_2019",72.75
"39091",13,"Hombre","1308_0_3_2005",24.375
"39092",13,"Hombre","1308_0_3_2006",14.0714285714286
"39093",13,"Hombre","1308_0_3_2007",25.375
"39094",13,"Hombre","1308_0_3_2008",31.2857142857143
"39095",13,"Hombre","1308_0_3_2009",37.8333333333333
"39096",13,"Hombre","1308_0_3_2010",29.25
"39097",13,"Hombre","1308_0_3_2011",35.8571428571429
"39098",13,"Hombre","1308_0_3_2012",51.6
"39099",13,"Hombre","1308_0_3_2013",67
"39100",13,"Hombre","1308_0_3_2014",39.1428571428571
"39101",13,"Hombre","1308_0_3_2015",28
"39102",13,"Hombre","1308_0_3_2016",47.6666666666667
"39103",13,"Hombre","1308_0_3_2017",97.3333333333333
"39104",13,"Hombre","1308_0_3_2018",66.8
"39105",13,"Hombre","1308_0_3_2019",69.2
"39106",13,"Hombre","1308_0_4_2005",27.2222222222222
"39107",13,"Hombre","1308_0_4_2006",24.1
"39108",13,"Hombre","1308_0_4_2007",25.4444444444444
"39109",13,"Hombre","1308_0_4_2008",22.9
"39110",13,"Hombre","1308_0_4_2009",18.25
"39111",13,"Hombre","1308_0_4_2010",106.5
"39112",13,"Hombre","1308_0_4_2011",53
"39113",13,"Hombre","1308_0_4_2012",23.5555555555556
"39114",13,"Hombre","1308_0_4_2013",106.5
"39115",13,"Hombre","1308_0_4_2014",36.6666666666667
"39116",13,"Hombre","1308_0_4_2015",56.5
"39117",13,"Hombre","1308_0_4_2016",77
"39118",13,"Hombre","1308_0_4_2017",60.25
"39119",13,"Hombre","1308_0_4_2018",47
"39120",13,"Hombre","1308_0_4_2019",82.6666666666667
"39121",13,"Hombre","1308_0_5_2005",26.5
"39122",13,"Hombre","1308_0_5_2006",12.7647058823529
"39123",13,"Hombre","1308_0_5_2007",17.2307692307692
"39124",13,"Hombre","1308_0_5_2008",30.25
"39125",13,"Hombre","1308_0_5_2009",35.1428571428571
"39126",13,"Hombre","1308_0_5_2010",51
"39127",13,"Hombre","1308_0_5_2011",32.625
"39128",13,"Hombre","1308_0_5_2012",65.5
"39129",13,"Hombre","1308_0_5_2013",66
"39130",13,"Hombre","1308_0_5_2014",52.4
"39131",13,"Hombre","1308_0_5_2015",43
"39132",13,"Hombre","1308_0_5_2016",84.3333333333333
"39133",13,"Hombre","1308_0_5_2017",49.6
"39134",13,"Hombre","1308_0_5_2018",NA
"39135",13,"Hombre","1308_0_5_2019",71
"39136",13,"Hombre","1308_0_6_2005",22
"39137",13,"Hombre","1308_0_6_2006",11.4166666666667
"39138",13,"Hombre","1308_0_6_2007",14.1
"39139",13,"Hombre","1308_0_6_2008",21.4285714285714
"39140",13,"Hombre","1308_0_6_2009",53.6666666666667
"39141",13,"Hombre","1308_0_6_2010",42.25
"39142",13,"Hombre","1308_0_6_2011",21.625
"39143",13,"Hombre","1308_0_6_2012",58.6666666666667
"39144",13,"Hombre","1308_0_6_2013",45
"39145",13,"Hombre","1308_0_6_2014",30.5
"39146",13,"Hombre","1308_0_6_2015",37.8
"39147",13,"Hombre","1308_0_6_2016",64
"39148",13,"Hombre","1308_0_6_2017",99.5
"39149",13,"Hombre","1308_0_6_2018",112
"39150",13,"Hombre","1308_0_6_2019",79
"39151",13,"Hombre","1308_0_7_2005",14
"39152",13,"Hombre","1308_0_7_2006",11.4166666666667
"39153",13,"Hombre","1308_0_7_2007",17.25
"39154",13,"Hombre","1308_0_7_2008",9.4
"39155",13,"Hombre","1308_0_7_2009",20.2857142857143
"39156",13,"Hombre","1308_0_7_2010",24.6666666666667
"39157",13,"Hombre","1308_0_7_2011",52
"39158",13,"Hombre","1308_0_7_2012",54.3333333333333
"39159",13,"Hombre","1308_0_7_2013",23.7142857142857
"39160",13,"Hombre","1308_0_7_2014",34.4
"39161",13,"Hombre","1308_0_7_2015",24.2857142857143
"39162",13,"Hombre","1308_0_7_2016",28.1666666666667
"39163",13,"Hombre","1308_0_7_2017",57
"39164",13,"Hombre","1308_0_7_2018",189
"39165",13,"Hombre","1308_0_7_2019",204
"39166",13,"Mujer","1308_1_1_2005",24.3
"39167",13,"Mujer","1308_1_1_2006",15.75
"39168",13,"Mujer","1308_1_1_2007",18.4285714285714
"39169",13,"Mujer","1308_1_1_2008",12.8888888888889
"39170",13,"Mujer","1308_1_1_2009",21.6363636363636
"39171",13,"Mujer","1308_1_1_2010",57.5
"39172",13,"Mujer","1308_1_1_2011",32.2857142857143
"39173",13,"Mujer","1308_1_1_2012",112.5
"39174",13,"Mujer","1308_1_1_2013",44.8
"39175",13,"Mujer","1308_1_1_2014",37.3333333333333
"39176",13,"Mujer","1308_1_1_2015",24.8888888888889
"39177",13,"Mujer","1308_1_1_2016",36.3333333333333
"39178",13,"Mujer","1308_1_1_2017",226
"39179",13,"Mujer","1308_1_1_2018",57
"39180",13,"Mujer","1308_1_1_2019",95.6666666666667
"39181",13,"Mujer","1308_1_2_2005",10.1666666666667
"39182",13,"Mujer","1308_1_2_2006",9.73076923076923
"39183",13,"Mujer","1308_1_2_2007",23.7272727272727
"39184",13,"Mujer","1308_1_2_2008",14.5
"39185",13,"Mujer","1308_1_2_2009",23.4545454545455
"39186",13,"Mujer","1308_1_2_2010",32.5
"39187",13,"Mujer","1308_1_2_2011",29.2222222222222
"39188",13,"Mujer","1308_1_2_2012",20.0769230769231
"39189",13,"Mujer","1308_1_2_2013",43.6666666666667
"39190",13,"Mujer","1308_1_2_2014",23.3636363636364
"39191",13,"Mujer","1308_1_2_2015",31.875
"39192",13,"Mujer","1308_1_2_2016",63.75
"39193",13,"Mujer","1308_1_2_2017",83.3333333333333
"39194",13,"Mujer","1308_1_2_2018",43.8333333333333
"39195",13,"Mujer","1308_1_2_2019",132
"39196",13,"Mujer","1308_1_3_2005",17.3846153846154
"39197",13,"Mujer","1308_1_3_2006",14.375
"39198",13,"Mujer","1308_1_3_2007",14.5
"39199",13,"Mujer","1308_1_3_2008",19.1538461538462
"39200",13,"Mujer","1308_1_3_2009",31.875
"39201",13,"Mujer","1308_1_3_2010",38.1428571428571
"39202",13,"Mujer","1308_1_3_2011",30.2222222222222
"39203",13,"Mujer","1308_1_3_2012",28.1
"39204",13,"Mujer","1308_1_3_2013",57.2
"39205",13,"Mujer","1308_1_3_2014",47.1666666666667
"39206",13,"Mujer","1308_1_3_2015",32
"39207",13,"Mujer","1308_1_3_2016",58
"39208",13,"Mujer","1308_1_3_2017",58.4
"39209",13,"Mujer","1308_1_3_2018",58.1666666666667
"39210",13,"Mujer","1308_1_3_2019",45.25
"39211",13,"Mujer","1308_1_4_2005",17.3529411764706
"39212",13,"Mujer","1308_1_4_2006",16.8823529411765
"39213",13,"Mujer","1308_1_4_2007",20
"39214",13,"Mujer","1308_1_4_2008",34.875
"39215",13,"Mujer","1308_1_4_2009",26.9
"39216",13,"Mujer","1308_1_4_2010",37.7142857142857
"39217",13,"Mujer","1308_1_4_2011",29.1111111111111
"39218",13,"Mujer","1308_1_4_2012",32.375
"39219",13,"Mujer","1308_1_4_2013",29.2222222222222
"39220",13,"Mujer","1308_1_4_2014",52.4
"39221",13,"Mujer","1308_1_4_2015",66.5
"39222",13,"Mujer","1308_1_4_2016",67.75
"39223",13,"Mujer","1308_1_4_2017",69
"39224",13,"Mujer","1308_1_4_2018",56.6
"39225",13,"Mujer","1308_1_4_2019",293
"39226",13,"Mujer","1308_1_5_2005",18.8571428571429
"39227",13,"Mujer","1308_1_5_2006",13.6
"39228",13,"Mujer","1308_1_5_2007",20.1428571428571
"39229",13,"Mujer","1308_1_5_2008",21.3571428571429
"39230",13,"Mujer","1308_1_5_2009",33.8888888888889
"39231",13,"Mujer","1308_1_5_2010",63.6
"39232",13,"Mujer","1308_1_5_2011",108.666666666667
"39233",13,"Mujer","1308_1_5_2012",46.7142857142857
"39234",13,"Mujer","1308_1_5_2013",35.8888888888889
"39235",13,"Mujer","1308_1_5_2014",40.625
"39236",13,"Mujer","1308_1_5_2015",31.9
"39237",13,"Mujer","1308_1_5_2016",156.5
"39238",13,"Mujer","1308_1_5_2017",76.75
"39239",13,"Mujer","1308_1_5_2018",151.5
"39240",13,"Mujer","1308_1_5_2019",76.5
"39241",13,"Mujer","1308_1_6_2005",21.125
"39242",13,"Mujer","1308_1_6_2006",13.4615384615385
"39243",13,"Mujer","1308_1_6_2007",20.1111111111111
"39244",13,"Mujer","1308_1_6_2008",16.0833333333333
"39245",13,"Mujer","1308_1_6_2009",25.75
"39246",13,"Mujer","1308_1_6_2010",23.7777777777778
"39247",13,"Mujer","1308_1_6_2011",74
"39248",13,"Mujer","1308_1_6_2012",38.3333333333333
"39249",13,"Mujer","1308_1_6_2013",238
"39250",13,"Mujer","1308_1_6_2014",24.2
"39251",13,"Mujer","1308_1_6_2015",30.625
"39252",13,"Mujer","1308_1_6_2016",50.8
"39253",13,"Mujer","1308_1_6_2017",51.2
"39254",13,"Mujer","1308_1_6_2018",64.8
"39255",13,"Mujer","1308_1_6_2019",170.5
"39256",13,"Mujer","1308_1_7_2005",16.0769230769231
"39257",13,"Mujer","1308_1_7_2006",17.3333333333333
"39258",13,"Mujer","1308_1_7_2007",35
"39259",13,"Mujer","1308_1_7_2008",21.1
"39260",13,"Mujer","1308_1_7_2009",22.4
"39261",13,"Mujer","1308_1_7_2010",47
"39262",13,"Mujer","1308_1_7_2011",34.1428571428571
"39263",13,"Mujer","1308_1_7_2012",81
"39264",13,"Mujer","1308_1_7_2013",19
"39265",13,"Mujer","1308_1_7_2014",31.375
"39266",13,"Mujer","1308_1_7_2015",36.2857142857143
"39267",13,"Mujer","1308_1_7_2016",32.375
"39268",13,"Mujer","1308_1_7_2017",37.4285714285714
"39269",13,"Mujer","1308_1_7_2018",150.5
"39270",13,"Mujer","1308_1_7_2019",108.666666666667
"39271",13,"Hombre","1309_0_1_2005",12.7777777777778
"39272",13,"Hombre","1309_0_1_2006",50
"39273",13,"Hombre","1309_0_1_2007",21.0625
"39274",13,"Hombre","1309_0_1_2008",33.4
"39275",13,"Hombre","1309_0_1_2009",29.5
"39276",13,"Hombre","1309_0_1_2010",37.6666666666667
"39277",13,"Hombre","1309_0_1_2011",26.0769230769231
"39278",13,"Hombre","1309_0_1_2012",70.2
"39279",13,"Hombre","1309_0_1_2013",117.333333333333
"39280",13,"Hombre","1309_0_1_2014",71.6
"39281",13,"Hombre","1309_0_1_2015",118
"39282",13,"Hombre","1309_0_1_2016",58.6666666666667
"39283",13,"Hombre","1309_0_1_2017",90
"39284",13,"Hombre","1309_0_1_2018",110
"39285",13,"Hombre","1309_0_1_2019",66.4
"39286",13,"Hombre","1309_0_2_2005",21.6428571428571
"39287",13,"Hombre","1309_0_2_2006",26
"39288",13,"Hombre","1309_0_2_2007",23.2142857142857
"39289",13,"Hombre","1309_0_2_2008",29.6363636363636
"39290",13,"Hombre","1309_0_2_2009",19.7058823529412
"39291",13,"Hombre","1309_0_2_2010",31.0909090909091
"39292",13,"Hombre","1309_0_2_2011",29.4166666666667
"39293",13,"Hombre","1309_0_2_2012",34.8
"39294",13,"Hombre","1309_0_2_2013",17.8
"39295",13,"Hombre","1309_0_2_2014",44.125
"39296",13,"Hombre","1309_0_2_2015",44.625
"39297",13,"Hombre","1309_0_2_2016",89.25
"39298",13,"Hombre","1309_0_2_2017",117.333333333333
"39299",13,"Hombre","1309_0_2_2018",48.1428571428571
"39300",13,"Hombre","1309_0_2_2019",84.5
"39301",13,"Hombre","1309_0_3_2005",34.1428571428571
"39302",13,"Hombre","1309_0_3_2006",31
"39303",13,"Hombre","1309_0_3_2007",32.25
"39304",13,"Hombre","1309_0_3_2008",18.4666666666667
"39305",13,"Hombre","1309_0_3_2009",23.5
"39306",13,"Hombre","1309_0_3_2010",25.1666666666667
"39307",13,"Hombre","1309_0_3_2011",39.5
"39308",13,"Hombre","1309_0_3_2012",32.7
"39309",13,"Hombre","1309_0_3_2013",33.8
"39310",13,"Hombre","1309_0_3_2014",49.2857142857143
"39311",13,"Hombre","1309_0_3_2015",70.8
"39312",13,"Hombre","1309_0_3_2016",72.8
"39313",13,"Hombre","1309_0_3_2017",124
"39314",13,"Hombre","1309_0_3_2018",95.75
"39315",13,"Hombre","1309_0_3_2019",79.6
"39316",13,"Hombre","1309_0_4_2005",12.7826086956522
"39317",13,"Hombre","1309_0_4_2006",41.7142857142857
"39318",13,"Hombre","1309_0_4_2007",24.1666666666667
"39319",13,"Hombre","1309_0_4_2008",17.75
"39320",13,"Hombre","1309_0_4_2009",21.2307692307692
"39321",13,"Hombre","1309_0_4_2010",54.6
"39322",13,"Hombre","1309_0_4_2011",29.5555555555556
"39323",13,"Hombre","1309_0_4_2012",38.2857142857143
"39324",13,"Hombre","1309_0_4_2013",134
"39325",13,"Hombre","1309_0_4_2014",34.625
"39326",13,"Hombre","1309_0_4_2015",281
"39327",13,"Hombre","1309_0_4_2016",57.8
"39328",13,"Hombre","1309_0_4_2017",75.5
"39329",13,"Hombre","1309_0_4_2018",60.2
"39330",13,"Hombre","1309_0_4_2019",63.4
"39331",13,"Hombre","1309_0_5_2005",16.125
"39332",13,"Hombre","1309_0_5_2006",24.4545454545455
"39333",13,"Hombre","1309_0_5_2007",70.75
"39334",13,"Hombre","1309_0_5_2008",29.9
"39335",13,"Hombre","1309_0_5_2009",33.8888888888889
"39336",13,"Hombre","1309_0_5_2010",29.1818181818182
"39337",13,"Hombre","1309_0_5_2011",23.2857142857143
"39338",13,"Hombre","1309_0_5_2012",32.8
"39339",13,"Hombre","1309_0_5_2013",30.2727272727273
"39340",13,"Hombre","1309_0_5_2014",65.8
"39341",13,"Hombre","1309_0_5_2015",65
"39342",13,"Hombre","1309_0_5_2016",107
"39343",13,"Hombre","1309_0_5_2017",104.666666666667
"39344",13,"Hombre","1309_0_5_2018",294
"39345",13,"Hombre","1309_0_5_2019",42.4285714285714
"39346",13,"Hombre","1309_0_6_2005",13.6666666666667
"39347",13,"Hombre","1309_0_6_2006",19.3333333333333
"39348",13,"Hombre","1309_0_6_2007",26
"39349",13,"Hombre","1309_0_6_2008",28.4285714285714
"39350",13,"Hombre","1309_0_6_2009",20.7
"39351",13,"Hombre","1309_0_6_2010",112
"39352",13,"Hombre","1309_0_6_2011",37.8333333333333
"39353",13,"Hombre","1309_0_6_2012",39.5
"39354",13,"Hombre","1309_0_6_2013",48.4
"39355",13,"Hombre","1309_0_6_2014",61.5
"39356",13,"Hombre","1309_0_6_2015",31
"39357",13,"Hombre","1309_0_6_2016",51.6
"39358",13,"Hombre","1309_0_6_2017",65.5
"39359",13,"Hombre","1309_0_6_2018",135
"39360",13,"Hombre","1309_0_6_2019",57.2
"39361",13,"Hombre","1309_0_7_2005",15.8181818181818
"39362",13,"Hombre","1309_0_7_2006",90
"39363",13,"Hombre","1309_0_7_2007",26.5714285714286
"39364",13,"Hombre","1309_0_7_2008",15.8333333333333
"39365",13,"Hombre","1309_0_7_2009",21.6666666666667
"39366",13,"Hombre","1309_0_7_2010",28.5714285714286
"39367",13,"Hombre","1309_0_7_2011",26.75
"39368",13,"Hombre","1309_0_7_2012",45.6
"39369",13,"Hombre","1309_0_7_2013",28.5
"39370",13,"Hombre","1309_0_7_2014",33.7142857142857
"39371",13,"Hombre","1309_0_7_2015",23.5
"39372",13,"Hombre","1309_0_7_2016",79.3333333333333
"39373",13,"Hombre","1309_0_7_2017",34.5714285714286
"39374",13,"Hombre","1309_0_7_2018",58
"39375",13,"Hombre","1309_0_7_2019",41.5
"39376",13,"Mujer","1309_1_1_2005",9.70588235294118
"39377",13,"Mujer","1309_1_1_2006",47.5714285714286
"39378",13,"Mujer","1309_1_1_2007",20.4375
"39379",13,"Mujer","1309_1_1_2008",35.6666666666667
"39380",13,"Mujer","1309_1_1_2009",24.2142857142857
"39381",13,"Mujer","1309_1_1_2010",40.25
"39382",13,"Mujer","1309_1_1_2011",46.4285714285714
"39383",13,"Mujer","1309_1_1_2012",47.8571428571429
"39384",13,"Mujer","1309_1_1_2013",83
"39385",13,"Mujer","1309_1_1_2014",48.8571428571429
"39386",13,"Mujer","1309_1_1_2015",68.2
"39387",13,"Mujer","1309_1_1_2016",42.5
"39388",13,"Mujer","1309_1_1_2017",115.333333333333
"39389",13,"Mujer","1309_1_1_2018",62.4
"39390",13,"Mujer","1309_1_1_2019",44.5714285714286
"39391",13,"Mujer","1309_1_2_2005",17.6470588235294
"39392",13,"Mujer","1309_1_2_2006",34.2222222222222
"39393",13,"Mujer","1309_1_2_2007",21.1333333333333
"39394",13,"Mujer","1309_1_2_2008",26.5833333333333
"39395",13,"Mujer","1309_1_2_2009",21.4666666666667
"39396",13,"Mujer","1309_1_2_2010",54.5
"39397",13,"Mujer","1309_1_2_2011",55.6666666666667
"39398",13,"Mujer","1309_1_2_2012",55.6666666666667
"39399",13,"Mujer","1309_1_2_2013",48.5714285714286
"39400",13,"Mujer","1309_1_2_2014",33.6
"39401",13,"Mujer","1309_1_2_2015",42.625
"39402",13,"Mujer","1309_1_2_2016",85.25
"39403",13,"Mujer","1309_1_2_2017",56
"39404",13,"Mujer","1309_1_2_2018",54.2857142857143
"39405",13,"Mujer","1309_1_2_2019",38
"39406",13,"Mujer","1309_1_3_2005",12.5909090909091
"39407",13,"Mujer","1309_1_3_2006",93.6666666666667
"39408",13,"Mujer","1309_1_3_2007",24.6666666666667
"39409",13,"Mujer","1309_1_3_2008",25.9166666666667
"39410",13,"Mujer","1309_1_3_2009",24.6153846153846
"39411",13,"Mujer","1309_1_3_2010",67
"39412",13,"Mujer","1309_1_3_2011",43.5
"39413",13,"Mujer","1309_1_3_2012",28.9166666666667
"39414",13,"Mujer","1309_1_3_2013",59.3333333333333
"39415",13,"Mujer","1309_1_3_2014",44.125
"39416",13,"Mujer","1309_1_3_2015",44.875
"39417",13,"Mujer","1309_1_3_2016",90.75
"39418",13,"Mujer","1309_1_3_2017",366
"39419",13,"Mujer","1309_1_3_2018",NA
"39420",13,"Mujer","1309_1_3_2019",52.5
"39421",13,"Mujer","1309_1_4_2005",15.3478260869565
"39422",13,"Mujer","1309_1_4_2006",35.2
"39423",13,"Mujer","1309_1_4_2007",23.2666666666667
"39424",13,"Mujer","1309_1_4_2008",21.3125
"39425",13,"Mujer","1309_1_4_2009",20.75
"39426",13,"Mujer","1309_1_4_2010",30.2727272727273
"39427",13,"Mujer","1309_1_4_2011",108.333333333333
"39428",13,"Mujer","1309_1_4_2012",53.5
"39429",13,"Mujer","1309_1_4_2013",109
"39430",13,"Mujer","1309_1_4_2014",53.8333333333333
"39431",13,"Mujer","1309_1_4_2015",65.6
"39432",13,"Mujer","1309_1_4_2016",55.5
"39433",13,"Mujer","1309_1_4_2017",113.666666666667
"39434",13,"Mujer","1309_1_4_2018",55.3333333333333
"39435",13,"Mujer","1309_1_4_2019",43
"39436",13,"Mujer","1309_1_5_2005",16.7368421052632
"39437",13,"Mujer","1309_1_5_2006",37.1111111111111
"39438",13,"Mujer","1309_1_5_2007",44
"39439",13,"Mujer","1309_1_5_2008",21.3529411764706
"39440",13,"Mujer","1309_1_5_2009",22.1764705882353
"39441",13,"Mujer","1309_1_5_2010",39.2
"39442",13,"Mujer","1309_1_5_2011",30.8461538461538
"39443",13,"Mujer","1309_1_5_2012",80.8
"39444",13,"Mujer","1309_1_5_2013",30.7692307692308
"39445",13,"Mujer","1309_1_5_2014",79.8
"39446",13,"Mujer","1309_1_5_2015",32.75
"39447",13,"Mujer","1309_1_5_2016",97
"39448",13,"Mujer","1309_1_5_2017",63.3333333333333
"39449",13,"Mujer","1309_1_5_2018",64
"39450",13,"Mujer","1309_1_5_2019",55.2857142857143
"39451",13,"Mujer","1309_1_6_2005",16.0769230769231
"39452",13,"Mujer","1309_1_6_2006",18.5
"39453",13,"Mujer","1309_1_6_2007",18
"39454",13,"Mujer","1309_1_6_2008",14.9411764705882
"39455",13,"Mujer","1309_1_6_2009",26.5
"39456",13,"Mujer","1309_1_6_2010",47.5
"39457",13,"Mujer","1309_1_6_2011",48.6666666666667
"39458",13,"Mujer","1309_1_6_2012",23.3846153846154
"39459",13,"Mujer","1309_1_6_2013",23.8461538461538
"39460",13,"Mujer","1309_1_6_2014",26.25
"39461",13,"Mujer","1309_1_6_2015",53
"39462",13,"Mujer","1309_1_6_2016",46.8571428571429
"39463",13,"Mujer","1309_1_6_2017",168.5
"39464",13,"Mujer","1309_1_6_2018",75
"39465",13,"Mujer","1309_1_6_2019",98.75
"39466",13,"Mujer","1309_1_7_2005",12.5714285714286
"39467",13,"Mujer","1309_1_7_2006",18.7857142857143
"39468",13,"Mujer","1309_1_7_2007",16.1176470588235
"39469",13,"Mujer","1309_1_7_2008",22
"39470",13,"Mujer","1309_1_7_2009",15.3157894736842
"39471",13,"Mujer","1309_1_7_2010",37.875
"39472",13,"Mujer","1309_1_7_2011",53.6666666666667
"39473",13,"Mujer","1309_1_7_2012",47.1428571428571
"39474",13,"Mujer","1309_1_7_2013",22.4
"39475",13,"Mujer","1309_1_7_2014",43
"39476",13,"Mujer","1309_1_7_2015",31.6363636363636
"39477",13,"Mujer","1309_1_7_2016",50.7142857142857
"39478",13,"Mujer","1309_1_7_2017",51.5714285714286
"39479",13,"Mujer","1309_1_7_2018",125
"39480",13,"Mujer","1309_1_7_2019",27
"39481",13,"Hombre","1310_0_1_2005",30.7368421052632
"39482",13,"Hombre","1310_0_1_2006",14.7341772151899
"39483",13,"Hombre","1310_0_1_2007",22.7254901960784
"39484",13,"Hombre","1310_0_1_2008",29.9487179487179
"39485",13,"Hombre","1310_0_1_2009",28.4146341463415
"39486",13,"Hombre","1310_0_1_2010",46.44
"39487",13,"Hombre","1310_0_1_2011",61.8421052631579
"39488",13,"Hombre","1310_0_1_2012",43.7037037037037
"39489",13,"Hombre","1310_0_1_2013",62.9473684210526
"39490",13,"Hombre","1310_0_1_2014",48
"39491",13,"Hombre","1310_0_1_2015",80.3333333333333
"39492",13,"Hombre","1310_0_1_2016",93.6923076923077
"39493",13,"Hombre","1310_0_1_2017",87.8571428571429
"39494",13,"Hombre","1310_0_1_2018",63.3333333333333
"39495",13,"Hombre","1310_0_1_2019",76.4
"39496",13,"Hombre","1310_0_2_2005",24.8787878787879
"39497",13,"Hombre","1310_0_2_2006",11.8333333333333
"39498",13,"Hombre","1310_0_2_2007",17.52
"39499",13,"Hombre","1310_0_2_2008",29.1612903225806
"39500",13,"Hombre","1310_0_2_2009",33.1071428571429
"39501",13,"Hombre","1310_0_2_2010",34.8888888888889
"39502",13,"Hombre","1310_0_2_2011",35.5185185185185
"39503",13,"Hombre","1310_0_2_2012",32.4
"39504",13,"Hombre","1310_0_2_2013",32.4666666666667
"39505",13,"Hombre","1310_0_2_2014",54.1111111111111
"39506",13,"Hombre","1310_0_2_2015",74.1538461538462
"39507",13,"Hombre","1310_0_2_2016",56.2941176470588
"39508",13,"Hombre","1310_0_2_2017",95.1
"39509",13,"Hombre","1310_0_2_2018",106.222222222222
"39510",13,"Hombre","1310_0_2_2019",87.0909090909091
"39511",13,"Hombre","1310_0_3_2005",23.12
"39512",13,"Hombre","1310_0_3_2006",13.953488372093
"39513",13,"Hombre","1310_0_3_2007",17.5555555555556
"39514",13,"Hombre","1310_0_3_2008",19.5588235294118
"39515",13,"Hombre","1310_0_3_2009",23.4
"39516",13,"Hombre","1310_0_3_2010",41.1111111111111
"39517",13,"Hombre","1310_0_3_2011",60.3846153846154
"39518",13,"Hombre","1310_0_3_2012",68.5833333333333
"39519",13,"Hombre","1310_0_3_2013",50.0588235294118
"39520",13,"Hombre","1310_0_3_2014",34.96
"39521",13,"Hombre","1310_0_3_2015",59.3333333333333
"39522",13,"Hombre","1310_0_3_2016",101.555555555556
"39523",13,"Hombre","1310_0_3_2017",78.0833333333333
"39524",13,"Hombre","1310_0_3_2018",79.75
"39525",13,"Hombre","1310_0_3_2019",99.3
"39526",13,"Hombre","1310_0_4_2005",36.6666666666667
"39527",13,"Hombre","1310_0_4_2006",11.0847457627119
"39528",13,"Hombre","1310_0_4_2007",19.7272727272727
"39529",13,"Hombre","1310_0_4_2008",25.4
"39530",13,"Hombre","1310_0_4_2009",31.2
"39531",13,"Hombre","1310_0_4_2010",41.2
"39532",13,"Hombre","1310_0_4_2011",51
"39533",13,"Hombre","1310_0_4_2012",50.9166666666667
"39534",13,"Hombre","1310_0_4_2013",47.6923076923077
"39535",13,"Hombre","1310_0_4_2014",70.3333333333333
"39536",13,"Hombre","1310_0_4_2015",50.2307692307692
"39537",13,"Hombre","1310_0_4_2016",75.1111111111111
"39538",13,"Hombre","1310_0_4_2017",87.75
"39539",13,"Hombre","1310_0_4_2018",92.5
"39540",13,"Hombre","1310_0_4_2019",111.571428571429
"39541",13,"Hombre","1310_0_5_2005",25
"39542",13,"Hombre","1310_0_5_2006",20.2692307692308
"39543",13,"Hombre","1310_0_5_2007",20.7777777777778
"39544",13,"Hombre","1310_0_5_2008",21.8888888888889
"39545",13,"Hombre","1310_0_5_2009",29.4285714285714
"39546",13,"Hombre","1310_0_5_2010",42.9333333333333
"39547",13,"Hombre","1310_0_5_2011",32.95
"39548",13,"Hombre","1310_0_5_2012",33.35
"39549",13,"Hombre","1310_0_5_2013",39.4117647058824
"39550",13,"Hombre","1310_0_5_2014",47.5714285714286
"39551",13,"Hombre","1310_0_5_2015",47.0714285714286
"39552",13,"Hombre","1310_0_5_2016",162.5
"39553",13,"Hombre","1310_0_5_2017",57.8181818181818
"39554",13,"Hombre","1310_0_5_2018",85
"39555",13,"Hombre","1310_0_5_2019",76.4444444444444
"39556",13,"Hombre","1310_0_6_2005",24.6363636363636
"39557",13,"Hombre","1310_0_6_2006",8.22857142857143
"39558",13,"Hombre","1310_0_6_2007",31
"39559",13,"Hombre","1310_0_6_2008",23.5
"39560",13,"Hombre","1310_0_6_2009",19.5
"39561",13,"Hombre","1310_0_6_2010",37.5
"39562",13,"Hombre","1310_0_6_2011",56
"39563",13,"Hombre","1310_0_6_2012",40.5
"39564",13,"Hombre","1310_0_6_2013",29.7857142857143
"39565",13,"Hombre","1310_0_6_2014",61.1428571428571
"39566",13,"Hombre","1310_0_6_2015",48
"39567",13,"Hombre","1310_0_6_2016",63.4285714285714
"39568",13,"Hombre","1310_0_6_2017",41.5454545454545
